date,score,percent
2021-10-01,-30.0,-42.857142857142854
2021-10-04,-30.0,-42.857142857142854
2021-10-05,-20.0,-28.57142857142857
2021-10-06,-20.0,-28.57142857142857
2021-10-07,-10.0,-14.285714285714285
2021-10-08,-10.0,-14.285714285714285
2021-10-11,-20.0,-28.57142857142857
2021-10-12,-20.0,-28.57142857142857
2021-10-13,-20.0,-28.57142857142857
2021-10-14,20.0,28.57142857142857
2021-10-15,20.0,28.57142857142857
2021-10-18,20.0,28.57142857142857
2021-10-19,40.0,57.14285714285714
2021-10-20,60.0,85.71428571428571
2021-10-21,40.0,57.14285714285714
2021-10-22,50.0,71.42857142857143
2021-10-25,40.0,57.14285714285714
2021-10-26,50.0,71.42857142857143
2021-10-27,30.0,42.857142857142854
2021-10-28,30.0,42.857142857142854
2021-10-29,50.0,71.42857142857143
2021-11-01,40.0,57.14285714285714
2021-11-02,40.0,57.14285714285714
2021-11-03,40.0,57.14285714285714
2021-11-04,40.0,57.14285714285714
2021-11-05,50.0,71.42857142857143
2021-11-08,40.0,57.14285714285714
2021-11-09,40.0,57.14285714285714
2021-11-10,20.0,28.57142857142857
2021-11-11,20.0,28.57142857142857
2021-11-12,20.0,28.57142857142857
2021-11-15,20.0,28.57142857142857
2021-11-16,30.0,42.857142857142854
2021-11-17,30.0,42.857142857142854
2021-11-18,20.0,28.57142857142857
2021-11-19,20.0,28.57142857142857
2021-11-22,20.0,28.57142857142857
2021-11-23,20.0,28.57142857142857
2021-11-24,-10.0,-14.285714285714285
2021-11-26,-10.0,-14.285714285714285
2021-11-29,-20.0,-28.57142857142857
2021-11-30,-40.0,-57.14285714285714
2021-12-01,-60.0,-85.71428571428571
2021-12-02,-40.0,-57.14285714285714
2021-12-03,-30.0,-42.857142857142854
2021-12-06,-30.0,-42.857142857142854
2021-12-07,-10.0,-14.285714285714285
2021-12-08,0.0,0.0
2021-12-09,0.0,0.0
2021-12-10,0.0,0.0
2021-12-13,-10.0,-14.285714285714285
2021-12-14,-10.0,-14.285714285714285
2021-12-15,-10.0,-14.285714285714285
2021-12-16,-10.0,-14.285714285714285
2021-12-17,20.0,28.57142857142857
2021-12-20,10.0,14.285714285714285
2021-12-21,20.0,28.57142857142857
2021-12-22,20.0,28.57142857142857
2021-12-23,20.0,28.57142857142857
2021-12-27,40.0,57.14285714285714
2021-12-28,40.0,57.14285714285714
2021-12-29,20.0,28.57142857142857
2021-12-30,20.0,28.57142857142857
2021-12-31,20.0,28.57142857142857
2022-01-03,20.0,28.57142857142857
2022-01-04,50.0,71.42857142857143
2022-01-05,30.0,42.857142857142854
2022-01-06,30.0,42.857142857142854
2022-01-07,20.0,28.57142857142857
2022-01-10,20.0,28.57142857142857
2022-01-11,20.0,28.57142857142857
2022-01-12,20.0,28.57142857142857
2022-01-13,10.0,14.285714285714285
2022-01-14,20.0,28.57142857142857
2022-01-18,20.0,28.57142857142857
2022-01-19,20.0,28.57142857142857
2022-01-20,-60.0,-85.71428571428571
2022-01-21,-60.0,-85.71428571428571
2022-01-24,-70.0,-100.0
2022-01-25,-50.0,-71.42857142857143
2022-01-26,-50.0,-71.42857142857143
2022-01-27,-50.0,-71.42857142857143
2022-01-28,-30.0,-42.857142857142854
2022-01-31,-30.0,-42.857142857142854
2022-02-01,-10.0,-14.285714285714285
2022-02-02,-10.0,-14.285714285714285
2022-02-03,-20.0,-28.57142857142857
2022-02-04,-20.0,-28.57142857142857
2022-02-07,-20.0,-28.57142857142857
2022-02-08,-10.0,-14.285714285714285
2022-02-09,-10.0,-14.285714285714285
2022-02-10,-20.0,-28.57142857142857
2022-02-11,-20.0,-28.57142857142857
2022-02-14,-20.0,-28.57142857142857
2022-02-15,0.0,0.0
2022-02-16,0.0,0.0
2022-02-17,0.0,0.0
2022-02-18,0.0,0.0
2022-02-22,-50.0,-71.42857142857143
2022-02-23,-60.0,-85.71428571428571
2022-02-24,-70.0,-100.0
2022-02-25,-30.0,-42.857142857142854
2022-02-28,-30.0,-42.857142857142854
2022-03-01,-30.0,-42.857142857142854
2022-03-02,-30.0,-42.857142857142854
2022-03-03,-20.0,-28.57142857142857
2022-03-04,-30.0,-42.857142857142854
2022-03-07,-30.0,-42.857142857142854
2022-03-08,-30.0,-42.857142857142854
2022-03-09,-30.0,-42.857142857142854
2022-03-10,-20.0,-28.57142857142857
2022-03-11,-20.0,-28.57142857142857
2022-03-14,-20.0,-28.57142857142857
2022-03-15,-20.0,-28.57142857142857
2022-03-16,-20.0,-28.57142857142857
2022-03-17,-10.0,-14.285714285714285
